master id,description,vampire inability,upgradable,max level,thumbnail,target type,cool time,action type,animate name,ai type,ex type,ai ex type,fun data,level,effect style,attack roate,passive,other skill,relation skill,start effect,special,buff,atk disable,melee dist,effect play,base effect,other effect,extend effect,damage style,damage effect,sound effect,atk info,note,"[""unit_mdl_fairy.dat""]",[],0,1,100,110,50,100,0,0,"[0,0,0]",[],[],[],6,"[[2001, 1, 4]]",[],[],0,0,"[0,0,0]",[],1,"[[1, 0, 1, 0.4], [2, 0, 1, 0.4], [3, 3, 3, 0.5], [4, 0, 1, 0.4], [5, 0, 1, 0.4], [6, 3, 3, 0.4], [7, 0, 1, 0.5], [8, 0, 1, 0.6], [9, 0, 1, 0.7], [10, 0, 1, 0.7]]"
1803,후려치기,0,1,7,"[1, 1, 0]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.7], [""+""], [""ATTACK_TOT_HP"", ""*"", 0.15]]","[[""AT"",5],[""DR"",5],[""AT"",5],[""DR"",10],[""AT"",10],[""DR"",20]]",0,1,0,0,[],[],"[[2, 0, 50, -25]]",[],0,0,[],[],[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_WeBear_Attack_01.ogg""], [""MELEE_DASH"", 900, ""SE_MON_WeBear_Attack_02.ogg""], [""MELEE_DASH"", 1500, ""SE_MON_WeBear_Attack_02.ogg""]]",[],0,"[""unit_mdl_salamander_hr.dat""]",[],0,1,100,100,100,100,2,-0.3,"[4,4,1]",[],"[[5, 3, [1, 1, 0, 1, ""unit_eft_dft_salamander_head.peft"", ""unit_eft_dft_salamander_dark.png""]]]",[],6,"[[3005, 1, 3]]","[[""DASH_1"", [-0.706, -0.745, -0.557, -0.381, -0.316, -0.284, 0.637, 3.322, 6.006, 8.691, 11.375, 13.121, 13.953, 14.452]]]",[],3.5,3.5,"[0,0,0]","[[""DASH_1"", [1, 1, 0, 1, ""unit_eft_dsh_salamander.peft"", ""unit_eft_dsh_salamander.png""]]]",1,"[[1, 0, 1, 0.5], [2, 0, 1, 0.7], [3, 3, 1, 0.6], [4, 0, 1, 0.5], [5, 0, 1, 0.7], [6, 3, 1, 0.7], [7, 0, 1, 0.5], [8, 0, 1, 0.7], [9, 0, 1, 0.8], [10, 0, 1, 0.8]]"
1804,후려치기,0,1,7,"[1, 2, 0]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.7], [""+""], [""ATTACK_TOT_HP"", ""*"", 0.15]]","[[""AT"",5],[""DR"",5],[""AT"",5],[""DR"",10],[""AT"",10],[""DR"",20]]",0,1,0,0,[],[],"[[2, 0, 50, -25]]",[],0,0,[],[],[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_WeBear_Attack_01.ogg""], [""MELEE_DASH"", 900, ""SE_MON_WeBear_Attack_02.ogg""], [""MELEE_DASH"", 1500, ""SE_MON_WeBear_Attack_02.ogg""]]",[],0,"[""unit_mdl_ninetailes.dat""]",[],0,1,100,115,70,100,0,0.15,"[4,0,2]",[],[],[],6,"[[3001, 1, 3]]",[],[],2.5,2.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 1, ""unit_eft_atk_ninetailes.peft"", ""unit_eft_atk_ninetailes_water.png""]]]",1,"[[1, 0, 1, 0.3], [2, 0, 1, 0.5], [3, 3, 3, 0.5], [4, 0, 1, 0.3], [5, 0, 1, 0.5], [6, 3, 3, 0.4], [7, 0, 1, 0.45], [8, 0, 1, 0.5], [9, 0, 1, 0.7], [10, 0, 1, 0.7]]"
1805,후려치기,0,1,7,"[1, 3, 0]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.7], [""+""], [""ATTACK_TOT_HP"", ""*"", 0.15]]","[[""AT"",5],[""DR"",5],[""AT"",5],[""DR"",10],[""AT"",10],[""DR"",20]]",0,1,0,0,[],[],"[[2, 0, 50, -25]]",[],0,0,[],[],[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_WeBear_Attack_01.ogg""], [""MELEE_DASH"", 900, ""SE_MON_WeBear_Attack_02.ogg""], [""MELEE_DASH"", 1500, ""SE_MON_WeBear_Attack_02.ogg""]]",[],0,"[""unit_mdl_ninetailes.dat""]",[],0,1,100,115,70,100,0,0.15,"[4,1,2]",[],[],[],6,"[[3002, 1, 3]]",[],[],2.5,2.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 1, ""unit_eft_atk_ninetailes.peft"", ""unit_eft_atk_ninetailes_fire.png""]]]",1,"[[1, 0, 1, 0.3], [2, 0, 1, 0.5], [3, 3, 3, 0.5], [4, 0, 1, 0.3], [5, 0, 1, 0.5], [6, 3, 3, 0.4], [7, 0, 1, 0.45], [8, 0, 1, 0.5], [9, 0, 1, 0.7], [10, 0, 1, 0.7]]"
1806,웅크리기,0,1,5,"[1, 4, 0]",1,4,3,BUFF,RC,RC,"[[4,""RC""]]",[],"[[""HE"",10],[""HE"",10],[""TN"",1],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 9, 1, 100, 2]]",0,0,[],[],[],[],0,[],"[[""BUFF_START"", 500, ""SE_MON_WeBear_Ice_Skill_02.ogg""]]",[],0,"[""unit_mdl_ninetailes.dat""]",[],0,1,100,115,70,100,0,0.15,"[4,2,2]",[],[],[],6,"[[3003, 1, 3]]",[],[],2.5,2.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 1, ""unit_eft_atk_ninetailes.peft"", ""unit_eft_atk_ninetailes_wind.png""]]]",1,"[[1, 0, 1, 0.3], [2, 0, 1, 0.5], [3, 3, 3, 0.5], [4, 0, 1, 0.3], [5, 0, 1, 0.5], [6, 3, 3, 0.4], [7, 0, 1, 0.45], [8, 0, 1, 0.5], [9, 0, 1, 0.7], [10, 0, 1, 0.7]]"
1807,포효하기,0,1,5,"[1, 5, 0]",5,4,2,BUFF,DM,DM,"[[4,""RIFT_WDDM""]]","[[""ATTACK_TOT_HP"", ""*"", 0.20]]","[[""AT"",10],[""AT"",10],[""TN"",1],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 4, 1, 100, 2]]",0,0,"[0, 0, 4, 4, 2, 1, 500]","[1, 1, 0, 1, ""eft_skill_bear_roar.peft"", ""eft_skill_bear_roar.png""]",[],[],0,[],"[[""RANGE_BOOM"", 500, ""SE_MON_WeBear_Ice_Skill_02.ogg""], [""RANGE_BOOM"", 300, ""SE_MON_WeBear_Fire_Skill_02.ogg""]]",[],0,"[""unit_mdl_ninetailes.dat""]",[],0,1,100,115,70,100,0,0.15,"[4,3,2]",[],[],[],6,"[[3004, 1, 3]]",[],[],2.5,2.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 1, ""unit_eft_atk_ninetailes.peft"", ""unit_eft_atk_ninetailes_wind.png""]]]",1,"[[1, 0, 1, 0.3], [2, 0, 1, 0.5], [3, 3, 3, 0.5], [4, 0, 1, 0.3], [5, 0, 1, 0.5], [6, 3, 3, 0.4], [7, 0, 1, 0.45], [8, 0, 1, 0.5], [9, 0, 1, 0.7], [10, 0, 1, 0.7]]"
1808,웅크리기,0,1,5,"[1, 4, 0]",1,4,3,BUFF,RC,RC,"[[4,""RC""]]",[],"[[""HE"",10],[""HE"",10],[""TN"",1],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 9, 1, 100, 2]]",0,0,[],[],[],[],0,[],"[[""BUFF_START"", 500, ""SE_MON_WeBear_Ice_Skill_02.ogg""]]",[],0,"[""unit_mdl_ninetailes.dat""]",[],0,1,100,115,70,100,0,0.15,"[4,4,2]",[],[],[],6,"[[3005, 1, 3]]",[],[],2.5,2.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 1, ""unit_eft_atk_ninetailes.peft"", ""unit_eft_atk_ninetailes_wind.png""]]]",1,"[[1, 0, 1, 0.3], [2, 0, 1, 0.5], [3, 3, 3, 0.5], [4, 0, 1, 0.3], [5, 0, 1, 0.5], [6, 3, 3, 0.4], [7, 0, 1, 0.45], [8, 0, 1, 0.5], [9, 0, 1, 0.7], [10, 0, 1, 0.7]]"
1809,웅크리기,0,1,5,"[1, 4, 0]",1,4,3,BUFF,RC,RC,"[[4,""RC""]]",[],"[[""HE"",10],[""HE"",10],[""TN"",1],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 9, 1, 100, 2]]",0,0,[],[],[],[],0,[],"[[""BUFF_START"", 500, ""SE_MON_WeBear_Ice_Skill_02.ogg""]]",[],0,"[""unit_mdl_ninetailes_hr.dat""]",[],0,1,100,115,70,100,0,0.15,"[4,0,3]",[],"[[0, 0,[1, 1, 2, 1, ""unit_eft_dft_ninetail.peft"", ""unit_eft_dft_ninetail_water.png""], 1]]",[],6,"[[3001, 1, 3]]",[],[],2.5,2.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 1, ""unit_eft_atk_ninetailes.peft"", ""unit_eft_atk_ninetailes_water.png""]]]",1,"[[1, 0, 1, 0.3], [2, 0, 1, 0.5], [3, 3, 3, 0.5], [4, 0, 1, 0.3], [5, 0, 1, 0.5], [6, 3, 3, 0.4], [7, 0, 1, 0.5], [8, 0, 1, 0.5], [9, 0, 1, 0.7], [10, 0, 1, 0.7]]"
1810,포효하기,0,1,5,"[1, 7, 0]",5,4,2,BUFF,DM,DM,"[[4,""RIFT_WDDM""]]","[[""ATTACK_TOT_HP"", ""*"", 0.20]]","[[""AT"",10],[""AT"",10],[""TN"",1],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 4, 1, 100, 2]]",0,0,"[0, 0, 4, 4, 2, 0, 500]","[1, 1, 0, 1, ""eft_skill_bear_roar.peft"", ""eft_skill_bear_roar_dark.png""]",[],[],0,[],"[[""RANGE_BOOM"", 500, ""SE_MON_WeBear_Ice_Skill_02.ogg""], [""RANGE_BOOM"", 300, ""SE_MON_WeBear_Fire_Skill_02.ogg""]]",[],0,"[""unit_mdl_ninetailes_hr.dat""]",[],0,1,100,115,70,100,0,0.15,"[4,1,3]",[],"[[0, 0,[1, 1, 2, 1, ""unit_eft_dft_ninetail.peft"", ""unit_eft_dft_ninetail_fire.png""], 1]]",[],6,"[[3002, 1, 3]]",[],[],2.5,2.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 1, ""unit_eft_atk_ninetailes.peft"", ""unit_eft_atk_ninetailes_fire.png""]]]",1,"[[1, 0, 1, 0.3], [2, 0, 1, 0.5], [3, 3, 3, 0.5], [4, 0, 1, 0.3], [5, 0, 1, 0.5], [6, 3, 3, 0.4], [7, 0, 1, 0.5], [8, 0, 1, 0.5], [9, 0, 1, 0.7], [10, 0, 1, 0.7]]"
1811,영혼의 의지,0,1,4,"[0, 9, 3]",0,8,4,NONE,NO,NO,"[[4,""NO""]]",[],"[[""TN"",1],[""TN"",1],[""TN"",1]]",0,1,3,0,[],[],[],[],0,0,"[0, 0, 4, 4, 2, 0, 0]","[1, 1, 0, 1,  ""eft_skill_resuscitate.peft"", ""eft_skill_resuscitate.png""]",[],[],0,[],"[[""RESURRECT"", 500, ""SE_MON_WeBear_Ice_Skill_02.ogg""]]",[],0,"[""unit_mdl_ninetailes_hr.dat""]",[],0,1,100,115,70,100,0,0.15,"[4,2,3]",[],"[[0, 0,[1, 1, 2, 1, ""unit_eft_dft_ninetail.peft"", ""unit_eft_dft_ninetail_wind.png""], 1]]",[],6,"[[3003, 1, 3]]",[],[],2.5,2.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 1, ""unit_eft_atk_ninetailes.peft"", ""unit_eft_atk_ninetailes_wind.png""]]]",1,"[[1, 0, 1, 0.3], [2, 0, 1, 0.5], [3, 3, 3, 0.5], [4, 0, 1, 0.3], [5, 0, 1, 0.5], [6, 3, 3, 0.4], [7, 0, 1, 0.5], [8, 0, 1, 0.5], [9, 0, 1, 0.7], [10, 0, 1, 0.7]]"
1812,받아치기,0,1,4,"[1, 9, 0]",5,5,3,BUFF,BF,BF,"[[4,""BF""]]",[],"[[""TN"",1],[""TN"",1],[""TN"",1]]",0,1,0,0,[],[],[],[],0,0,"[0, 0, 4, 4, 2, 0, 0]","[1, 1, 0, 1, ""eft_skill_bear_roar.peft"", ""eft_skill_bear_roar.png""]",[],[],0,[],"[[""BUFF_START"", 300, ""SE_MON_WeBear_Fire_Skill_03.ogg""]]",[],0,"[""unit_mdl_ninetailes_hr.dat""]",[],0,1,100,115,70,100,0,0.15,"[4,3,3]",[],"[[0, 0,[1, 1, 2, 1, ""unit_eft_dft_ninetail.peft"", ""unit_eft_dft_ninetail_light.png""], 1]]",[],6,"[[3004, 1, 3]]",[],[],2.5,2.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 1, ""unit_eft_atk_ninetailes.peft"", ""unit_eft_atk_ninetailes_wind.png""]]]",1,"[[1, 0, 1, 0.3], [2, 0, 1, 0.5], [3, 3, 3, 0.5], [4, 0, 1, 0.3], [5, 0, 1, 0.5], [6, 3, 3, 0.4], [7, 0, 1, 0.5], [8, 0, 1, 0.5], [9, 0, 1, 0.7], [10, 0, 1, 0.7]]"
1813,회심의 일격,0,1,3,"[1, 0, 1]",4,5,1,ATK_1,LH,LH,"[[4,""LH""]]","[[""ATTACK_LOSS_HP"", ""FIXED""]]","[[""TN"",1],[""TN"",1]]",0,1,0,0,[],[],"[[12, 0, 100, 100]]",[],0,0,"[0, 0, 2, 2, 3, 1, 200]","[1.0, 0.8, 0, 0, ""eft_skill_strike_conversion.peft"", ""eft_skill_strike_conversion.png""]",[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_WeBear_Attack_01.ogg""], [""MELEE_DASH"", 900, ""SE_MON_WeBear_Attack_02.ogg""], [""MELEE_DASH"", 1500, ""SE_MON_WeBear_Attack_02.ogg""]]",[],0,"[""unit_mdl_ninetailes_hr.dat""]",[],0,1,100,115,70,100,0,0.15,"[4,4,3]",[],"[[0, 0,[1, 1, 2, 1, ""unit_eft_dft_ninetail.peft"", ""unit_eft_dft_ninetail_dark.png""], 1]]",[],6,"[[3005, 1, 3]]",[],[],2.5,2.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 1, ""unit_eft_atk_ninetailes.peft"", ""unit_eft_atk_ninetailes_wind.png""]]]",1,"[[1, 0, 1, 0.3], [2, 0, 1, 0.5], [3, 3, 3, 0.5], [4, 0, 1, 0.3], [5, 0, 1, 0.5], [6, 3, 3, 0.4], [7, 0, 1, 0.5], [8, 0, 1, 0.5], [9, 0, 1, 0.7], [10, 0, 1, 0.7]]"
1814,무모한 돌진,1,1,4,"[1, 1, 1]",4,4,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 5.6], [""+""], [""TARGET_TOT_HP"", ""*"", 0.15]]","[[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],"[[9, 0, 100, 10]]",[],0,0,"[0, 0, 2, 2, 3, 1, 200]","[1, 1, 0, 0, ""eft_skill_rash_dash.peft"", ""eft_skill_rash_dash.png""]",[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_WeBear_Attack_01.ogg""], [""MELEE_DASH"", 900, ""SE_MON_WeBear_Attack_02.ogg""], [""MELEE_DASH"", 1500, ""SE_MON_WeBear_Attack_02.ogg""], [""MELEE_DASH"", 1600, ""SE_MON_HellHound_Ice_Skill_02.ogg""]]",[],0,"[""unit_mdl_ninetailes.dat""]",[],0,1,100,115,70,100,0,0.15,"[37,0,4]",[],[],[],6,"[[3003, 1, 3]]",[],[],2.5,2.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 1, ""unit_eft_atk_ninetailes.peft"", ""unit_eft_atk_ninetailes_wind.png""]]]",1,"[[1, 0, 1, 0.3], [2, 0, 1, 0.5], [3, 3, 3, 0.5], [4, 0, 1, 0.3], [5, 0, 1, 0.5], [6, 3, 3, 0.4], [7, 0, 1, 0.45], [8, 0, 1, 0.5], [9, 0, 1, 0.7], [10, 0, 1, 0.7]]"
1815,광기의 돌격,0,1,4,"[1, 2, 1]",4,3,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATTACK_TOT_HP"", ""*"", 0.40]]","[[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],"[[3, 0, 100, 70]]","[[0, 1, 2, 100, 1]]",0,0,"[0, 0, 2, 2, 3, 1, 200]","[1.5, 1, 0, 0, ""eft_skill_mad_dash.peft"", ""eft_skill_mad_dash.png""]",[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_WeBear_Attack_01.ogg""], [""MELEE_DASH"", 900, ""SE_MON_WeBear_Attack_02.ogg""], [""MELEE_DASH"", 1500, ""SE_MON_WeBear_Attack_02.ogg""], [""MELEE_DASH"", 1600, ""SE_MON_HellHound_Ice_Skill_02.ogg""]]",[],0,"[""unit_mdl_serpent.dat""]",[],1,1,100,95,70,100,2,-0.2,"[4,0,4]",[],[],[],6,"[[3001, 1, 4]]",[],[],2.5,2.5,"[0,0,0]",[],1,"[[1, 0, 8, 0.5], [2, 0, 8, 0.7], [3, 3, 1, 0.6], [4, 0, 8, 0.5], [5, 0, 8, 0.7], [6, 3, 3, 0.6], [7, 0, 8, 0.7], [8, 0, 8, 0.9], [9, 0, 1, 0.9], [10, 0, 1, 0.9]]"
1816,포효하기,0,1,5,"[1, 6, 0]",5,4,2,BUFF,DM,DM,"[[4,""RIFT_WDDM""]]","[[""ATTACK_TOT_HP"", ""*"", 0.12]]","[[""AT"",10],[""AT"",10],[""TN"",1],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 4, 1, 100, 2]]",0,0,"[0, 0, 4, 4, 2, 0, 500]","[1, 1, 0, 1, ""eft_skill_bear_roar.peft"", ""eft_skill_bear_roar.png""]",[],[],0,[],"[[""RANGE_BOOM"", 500, ""SE_MON_WeBear_Ice_Skill_02.ogg""], [""RANGE_BOOM"", 300, ""SE_MON_WeBear_Fire_Skill_02.ogg""]]",[],0,"[""unit_mdl_serpent.dat""]",[],1,1,100,95,70,100,2,-0.2,"[4,1,4]",[],[],[],6,"[[3002, 1, 4]]",[],[],2.5,2.5,"[0,0,0]",[],1,"[[1, 0, 8, 0.5], [2, 0, 8, 0.7], [3, 3, 1, 0.6], [4, 0, 8, 0.5], [5, 0, 8, 0.7], [6, 3, 3, 0.6], [7, 0, 8, 0.7], [8, 0, 8, 0.9], [9, 0, 1, 0.9], [10, 0, 1, 0.9]]"
1817,포효하기,0,1,5,"[1, 8, 0]",5,4,2,BUFF,DM,DM,"[[4,""RIFT_WDDM""]]","[[""ATTACK_TOT_HP"", ""*"", 0.12]]","[[""AT"",10],[""AT"",10],[""TN"",1],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 4, 1, 100, 2]]",0,0,"[0, 0, 4, 4, 2, 0, 500]","[1, 1, 0, 1, ""eft_skill_bear_roar.peft"", ""eft_skill_bear_roar_dark.png""]",[],[],0,[],"[[""RANGE_BOOM"", 500, ""SE_MON_WeBear_Ice_Skill_02.ogg""], [""RANGE_BOOM"", 300, ""SE_MON_WeBear_Fire_Skill_02.ogg""]]",[],0,"[""unit_mdl_serpent.dat""]",[],1,1,100,95,70,100,2,-0.2,"[4,2,4]",[],[],[],6,"[[3003, 1, 4]]",[],[],2.5,2.5,"[0,0,0]",[],1,"[[1, 0, 8, 0.5], [2, 0, 8, 0.7], [3, 3, 1, 0.6], [4, 0, 8, 0.5], [5, 0, 8, 0.7], [6, 3, 3, 0.6], [7, 0, 8, 0.7], [8, 0, 8, 0.9], [9, 0, 1, 0.9], [10, 0, 1, 0.9]]"
1901,맹습,0,1,9,"[1, 3, 1]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7, ""-"", 15]]","[[""AT"",5],[""DR"",5],[""AT"",5],[""DR"",5],[""AT"",10],[""DR"",10],[""AT"",10],[""DR"",20]]",0,1,0,0,[],[],[],"[[0, 1, 1, 24, 1]]",0,0,[],[],[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_ThunderBird_Attack_03.ogg""], [""MELEE_DASH"", 400, ""SE_MON_ThunderBird_Attack_04.ogg""]]",[],0,"[""unit_mdl_serpent.dat""]",[],1,1,100,95,70,100,2,-0.2,"[4,3,4]",[],[],[],6,"[[3004, 1, 4]]",[],[],2.5,2.5,"[0,0,0]",[],1,"[[1, 0, 8, 0.5], [2, 0, 8, 0.7], [3, 3, 1, 0.6], [4, 0, 8, 0.5], [5, 0, 8, 0.7], [6, 3, 3, 0.6], [7, 0, 8, 0.7], [8, 0, 8, 0.9], [9, 0, 1, 0.9], [10, 0, 1, 0.9]]"
1902,맹습,0,1,9,"[1, 4, 1]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7, ""-"", 15]]","[[""AT"",5],[""DR"",5],[""AT"",5],[""DR"",5],[""AT"",10],[""DR"",10],[""AT"",10],[""DR"",20]]",0,1,0,0,[],[],[],"[[0, 1, 1, 24, 1]]",0,0,[],[],[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_ThunderBird_Attack_03.ogg""], [""MELEE_DASH"", 400, ""SE_MON_ThunderBird_Attack_04.ogg""]]",[],0,"[""unit_mdl_serpent.dat""]",[],1,1,100,95,70,100,2,-0.2,"[4,4,4]",[],[],[],6,"[[3005, 1, 4]]",[],[],2.5,2.5,"[0,0,0]",[],1,"[[1, 0, 8, 0.5], [2, 0, 8, 0.7], [3, 3, 1, 0.6], [4, 0, 8, 0.5], [5, 0, 8, 0.7], [6, 3, 3, 0.6], [7, 0, 8, 0.7], [8, 0, 8, 0.9], [9, 0, 1, 0.9], [10, 0, 1, 0.9]]"
1903,맹습,0,1,9,"[1, 5, 1]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7, ""-"", 15]]","[[""AT"",5],[""DR"",5],[""AT"",5],[""DR"",5],[""AT"",10],[""DR"",10],[""AT"",10],[""DR"",20]]",0,1,0,0,[],[],[],"[[0, 1, 1, 24, 1]]",0,0,[],[],[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_ThunderBird_Attack_03.ogg""], [""MELEE_DASH"", 400, ""SE_MON_ThunderBird_Attack_04.ogg""]]",[],0,"[""unit_mdl_serpent_hr.dat""]",[],1,1,100,95,70,100,2,-0.2,"[5,0,0]",[],"[[0, 0, [0.9, 0.9, 0, 1, ""unit_eft_dft_serpent_water.peft"", ""unit_eft_dft_serpent_water.png""]]]",[],6,"[[3001, 1, 4]]",[],[],2.5,2.5,"[0,0,0]",[],1,"[[1, 0, 8, 0.5], [2, 0, 8, 0.7], [3, 3, 1, 0.6], [4, 0, 8, 0.5], [5, 0, 8, 0.7], [6, 3, 3, 0.6], [7, 0, 8, 0.7], [8, 0, 8, 0.9], [9, 0, 1, 0.9], [10, 0, 1, 0.9]]"
1904,맹습,0,1,9,"[1, 6, 1]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7, ""-"", 15]]","[[""AT"",5],[""DR"",5],[""AT"",5],[""DR"",5],[""AT"",10],[""DR"",10],[""AT"",10],[""DR"",20]]",0,1,0,0,[],[],[],"[[0, 1, 1, 24, 1]]",0,0,[],[],[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_ThunderBird_Attack_03.ogg""], [""MELEE_DASH"", 400, ""SE_MON_ThunderBird_Attack_04.ogg""]]",[],0,"[""unit_mdl_serpent_hr.dat""]",[],1,1,100,95,70,100,2,-0.2,"[5,1,0]",[],"[[0, 0, [0.9, 0.9, 0, 1, ""unit_eft_dft_serpent_water.peft"", ""unit_eft_dft_serpent_fire.png""]]]",[],6,"[[3002, 1, 4]]",[],[],2.5,2.5,"[0,0,0]",[],1,"[[1, 0, 8, 0.5], [2, 0, 8, 0.7], [3, 3, 1, 0.6], [4, 0, 8, 0.5], [5, 0, 8, 0.7], [6, 3, 3, 0.6], [7, 0, 8, 0.7], [8, 0, 8, 0.9], [9, 0, 1, 0.9], [10, 0, 1, 0.9]]"
1905,맹습,0,1,9,"[1, 7, 1]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7, ""-"", 15]]","[[""AT"",5],[""DR"",5],[""AT"",5],[""DR"",5],[""AT"",10],[""DR"",10],[""AT"",10],[""DR"",20]]",0,1,0,0,[],[],[],"[[0, 1, 1, 24, 1]]",0,0,[],[],[],[],0,[],"[[""MELEE_DASH"", 0, ""SE_MON_ThunderBird_Attack_03.ogg""], [""MELEE_DASH"", 400, ""SE_MON_ThunderBird_Attack_04.ogg""]]",[],0,"[""unit_mdl_serpent_hr.dat""]",[],1,1,100,95,70,100,2,-0.2,"[5,2,0]",[],"[[0, 0, [0.9, 0.9, 0, 1, ""unit_eft_dft_serpent_water.peft"", ""unit_eft_dft_serpent_wind.png""]]]",[],6,"[[3003, 1, 4]]",[],[],2.5,2.5,"[0,0,0]",[],1,"[[1, 0, 8, 0.5], [2, 0, 8, 0.7], [3, 3, 1, 0.6], [4, 0, 8, 0.5], [5, 0, 8, 0.7], [6, 3, 3, 0.6], [7, 0, 8, 0.7], [8, 0, 8, 0.9], [9, 0, 1, 0.9], [10, 0, 1, 0.9]]"
1906,가속,0,1,3,"[1, 8, 1]",2,3,3,BUFF,GB_OTHR,GB_OTHR,"[[3,""RIFT_CHIL""]]",[],"[[""TN"",1],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 5, 1, 100, 1]]",0,0,"[0, 0, 4, 4, 2, 0, 0]","[1, 1, 0, 1, ""eft_skill_braking.peft"", ""eft_skill_braking.png""]",[],[],0,[],"[[""BUFF_START"", 200, ""SE_MON_ThunderBird_Ice_Skill_02.ogg""]]",[],0,"[""unit_mdl_serpent_hr.dat""]",[],1,1,100,95,70,100,2,-0.2,"[5,3,0]",[],"[[0, 0, [0.9, 0.9, 0, 1, ""unit_eft_dft_serpent_water.peft"", ""unit_eft_dft_serpent_light.png""]]]",[],6,"[[3004, 1, 4]]",[],[],2.5,2.5,"[0,0,0]",[],1,"[[1, 0, 8, 0.5], [2, 0, 8, 0.7], [3, 3, 1, 0.6], [4, 0, 8, 0.5], [5, 0, 8, 0.7], [6, 3, 3, 0.6], [7, 0, 8, 0.7], [8, 0, 8, 0.9], [9, 0, 1, 0.9], [10, 0, 1, 0.9]]"
1907,파이어 볼,0,1,6,"[1, 9, 1]",4,3,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 4.8, ""+"", 50]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 6, 1, 100, 3]]",0,0,"[0, 1, 1, 2, 1, 0, 0]","[3, 1, 0, 1, ""eft_skill_bolt.peft"", ""eft_skill_bolt_fire.png""]",[],[],0,[],"[[""RANGE_START"", 0, ""SE_MON_ThunderBird_Attack_01.ogg""], [""RANGE_FLY"", 0, ""SE_MON_ThunderBird_Attack_02.ogg""]]",[],0,"[""unit_mdl_serpent_hr.dat""]",[],1,1,100,95,70,100,2,-0.2,"[5,4,0]",[],"[[0, 0, [0.9, 0.9, 0, 1, ""unit_eft_dft_serpent_water.peft"", ""unit_eft_dft_serpent_dark.png""]]]",[],6,"[[3005, 1, 4]]",[],[],2.5,2.5,"[0,0,0]",[],1,"[[1, 0, 8, 0.5], [2, 0, 8, 0.7], [3, 3, 1, 0.6], [4, 0, 8, 0.5], [5, 0, 8, 0.7], [6, 3, 3, 0.6], [7, 0, 8, 0.7], [8, 0, 8, 0.9], [9, 0, 1, 0.9], [10, 0, 1, 0.9]]"
