unit master id,unit name,unit name,group id,discussion id,awaken unit id,awaken materials,attribute,collection view,style type,base class,max class,rankup,boss,summoned level,max level,base con,base atk,base def,resistance,accuracy,base speed,critical rate,critical damage,base skill,leader skill,awaken type,awaken skill,collision,roaming standby,height,animate data,attack data,dat name,texture attrib,blend alpha,cullface,scale,view scale,shadow,eft scale,center bone,head offset,thumbnail,add mesh,default effect,passive effect,rare class,rare effect,move,buff immunity,melee dist,select offset,battle effect
10314,Pixie (light),픽시(빛),10300,10300,-1,[],4,"[0, 1, 1, 1, 1, 1, 1]",4,3,6,1,0,1,40,51,53,46,15,0,111,15,50,"[1304, 1309, 1314]",[],2,"[0, 1314]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_2"", 2, 730], [""ATK_2"", 2, 730], [""BUFF"", 2, 1150]]","[""unit_mdl_fixie_hr.dat""]",[],0,0,100,125,50,100,0,0,"[1,3,0]",[],[],[],6,"[[3004, 1, 3]]","[[""DASH_1"", [0.1, 0, 0.4, 4.6, 11.6, 15.0, 15.6, 16.0]]]",[],2.5,"[0,0,0]","[[""ATK_2"", [1, 1, 0, 1, ""unit_eft_atk_fixie.peft"", ""unit_eft_atk_fixie.png""]]]"
10315,Pixie (dark),픽시(어둠),10300,10300,-1,[],5,"[0, 1, 1, 1, 1, 1, 1]",1,3,6,1,0,1,40,45,64,41,15,0,111,15,50,"[1305, 1310, 1315]",[],2,"[0, 1315]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_2"", 2, 730], [""BUFF"", 2, 1150], [""ATK_2"", 2, 730]]","[""unit_mdl_fixie_hr.dat""]",[],0,0,100,125,50,100,0,0,"[1,4,0]",[],[],[],6,"[[3005, 1, 3]]","[[""DASH_1"", [0.1, 0, 0.4, 4.6, 11.6, 15.0, 15.6, 16.0]]]",[],2.5,"[0,0,0]","[[""ATK_2"", [1, 1, 0, 1, ""unit_eft_atk_fixie.peft"", ""unit_eft_atk_fixie.png""]]]"
10401,Yeti (water),예티(물),10400,10400,10411,"[[12001,1], [11001,15], [11006, 20]]",1,"[0, 1, 1, 1, 1, 1, 1]",2,2,6,1,0,1,40,56,33,46,15,0,100,15,50,"[1401, 1406]",[],2,"[0, 1411]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 100, ""DASH_1""], [""ATK_1"", 1, 100, ""DASH_1""], [""BUFF"", 2, 1260]]","[""unit_mdl_yeti.dat""]",[],0,1,110,105,100,100,0,0,"[1,0,1]",[],[],[],6,"[[3001, 1, 4]]","[[""DASH_1"", [-0.04, 0.08, -0.09, 0.19, 0.46, 0.38, 0.26, 0.35, 7.8, 12.9]]]",[],3.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 0, ""unit_eft_atk_yeti.peft"", ""unit_eft_atk_yeti_water.png""]], [""DASH_1"", [1, 1, 0, 1, ""unit_eft_dsh_yeti.peft"", ""unit_eft_dsh_yeti.png""]]]"
10402,Yeti (Bull),예티(불),10400,10400,10412,"[[12002,1], [11002,15], [11006, 20]]",2,"[0, 1, 1, 1, 1, 1, 1]",3,2,6,1,0,1,40,48,47,40,15,0,100,15,50,"[1402, 1407]",[],2,"[0, 1412]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 100, ""DASH_1""], [""ATK_2"", 2, 600]]","[""unit_mdl_yeti.dat""]",[],0,1,110,105,100,100,0,0,"[1,1,1]",[],[],[],6,"[[3002, 1, 4]]","[[""DASH_1"", [-0.04, 0.08, -0.08, 0.19, 0.46, 0.38, 0.26, 0.35, 7.8, 12.9]]]",[],3.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 0, ""unit_eft_atk_yeti.peft"", ""unit_eft_atk_yeti_fire.png""]], [""DASH_1"", [1, 1, 0, 1, ""unit_eft_dsh_yeti.peft"", ""unit_eft_dsh_yeti.png""]]]"
10403,Yeti (wind),예티(바람),10400,10400,10413,"[[12003,1], [11003,15], [11006, 20]]",3,"[0, 1, 1, 1, 1, 1, 1]",2,2,6,1,0,1,40,48,38,49,15,0,100,15,50,"[1403, 1408]",[],2,"[0, 1413]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 100, ""DASH_1""], [""ATK_1"", 1, 100, ""DASH_1""]]","[""unit_mdl_yeti.dat""]",[],0,1,110,105,100,100,0,0,"[1,2,1]",[],[],[],6,"[[3003, 1, 4]]","[[""DASH_1"", [-0.04, 0.08, -0.08, 0.19, 0.46, 0.38, 0.26, 0.35, 7.8, 12.9]]]",[],3.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 0, ""unit_eft_atk_yeti.peft"", ""unit_eft_atk_yeti_wind.png""]], [""DASH_1"", [1, 1, 0, 1, ""unit_eft_dsh_yeti.peft"", ""unit_eft_dsh_yeti.png""]]]"
10404,Yeti (light),예티(빛),10400,10400,10414,"[[12004,1], [11004,15], [11006, 20]]",4,"[0, 1, 1, 1, 1, 1, 1]",2,2,6,1,0,1,40,46,35,54,15,0,100,15,50,"[1404, 1409]",[],2,"[0, 1414]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 100, ""DASH_1""], [""ATK_1"", 1, 100, ""DASH_1""]]","[""unit_mdl_yeti.dat""]",[],0,1,110,105,100,100,0,0,"[1,3,1]",[],[],[],6,"[[3004, 1, 4]]","[[""DASH_1"", [-0.04, 0.08, -0.09, 0.19, 0.46, 0.38, 0.26, 0.35, 7.8, 12.9]]]",[],3.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 0, ""unit_eft_atk_yeti.peft"", ""unit_eft_atk_yeti_light.png""]], [""DASH_1"", [1, 1, 0, 1, ""unit_eft_dsh_yeti.peft"", ""unit_eft_dsh_yeti.png""]]]"
10405,Yeti (dark),예티(어둠),10400,10400,10415,"[[12005,1], [11005,15], [11006, 20]]",5,"[0, 1, 1, 1, 1, 1, 1]",3,3,6,1,0,1,40,62,41,47,15,0,100,15,50,"[1405, 1410]","[2002, 0, 5, 1, 0.25]",2,"[0, 1415]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 100, ""DASH_1""], [""ATK_2"", 2, 600]]","[""unit_mdl_yeti.dat""]",[],0,1,110,105,100,100,0,0,"[1,4,1]",[],[],[],6,"[[3005, 1, 4]]","[[""DASH_1"", [-0.04, 0.08, -0.08, 0.19, 0.46, 0.38, 0.26, 0.35, 7.8, 12.9]]]",[],3.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 0, ""unit_eft_atk_yeti.peft"", ""unit_eft_atk_yeti_dark.png""]], [""DASH_1"", [1, 1, 0, 1, ""unit_eft_dsh_yeti.peft"", ""unit_eft_dsh_yeti.png""]]]"
10411,Yeti (water),예티(물),10400,10400,-1,[],1,"[0, 1, 1, 1, 1, 1, 1]",2,3,6,1,0,1,40,62,36,52,15,0,101,15,50,"[1401, 1406, 1411]",[],2,"[0, 1411]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 100, ""DASH_1""], [""ATK_1"", 1, 100, ""DASH_1""], [""BUFF"", 2, 1260]]","[""unit_mdl_yeti_hr.dat""]",[],0,1,110,105,100,100,0,0,"[1,0,2]",[],[],[],6,"[[3001, 1, 4]]","[[""DASH_1"", [-0.04, 0.08, -0.09, 0.19, 0.46, 0.38, 0.26, 0.35, 7.8, 12.9]]]",[],3.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 0, ""unit_eft_atk_yeti.peft"", ""unit_eft_atk_yeti_water.png""]], [""DASH_1"", [1, 1, 0, 1, ""unit_eft_dsh_yeti.peft"", ""unit_eft_dsh_yeti.png""]]]"
10412,Yeti (Bull),예티(불),10400,10400,-1,[],2,"[0, 1, 1, 1, 1, 1, 1]",3,3,6,1,0,1,40,54,51,45,15,0,101,15,50,"[1402, 1407, 1412]",[],2,"[0, 1412]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 100, ""DASH_1""], [""ATK_2"", 2, 600], [""BUFF"", 2, 1260]]","[""unit_mdl_yeti_hr.dat""]",[],0,1,110,105,100,100,0,0,"[1,1,2]",[],[],[],6,"[[3002, 1, 4]]","[[""DASH_1"", [-0.04, 0.08, -0.08, 0.19, 0.46, 0.38, 0.26, 0.35, 7.8, 12.9]]]",[],3.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 0, ""unit_eft_atk_yeti.peft"", ""unit_eft_atk_yeti_fire.png""]], [""DASH_1"", [1, 1, 0, 1, ""unit_eft_dsh_yeti.peft"", ""unit_eft_dsh_yeti.png""]]]"
10413,Yeti (wind),예티(바람),10400,10400,-1,[],3,"[0, 1, 1, 1, 1, 1, 1]",2,3,6,1,0,1,40,50,44,56,15,0,101,15,50,"[1403, 1408, 1413]",[],2,"[0, 1413]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 100, ""DASH_1""], [""ATK_1"", 1, 100, ""DASH_1""], [""BUFF"", 2, 1260]]","[""unit_mdl_yeti_hr.dat""]",[],0,1,110,105,100,100,0,0,"[1,2,2]",[],[],[],6,"[[3003, 1, 4]]","[[""DASH_1"", [-0.04, 0.08, -0.08, 0.19, 0.46, 0.38, 0.26, 0.35, 7.8, 12.9]]]",[],3.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 0, ""unit_eft_atk_yeti.peft"", ""unit_eft_atk_yeti_wind.png""]], [""DASH_1"", [1, 1, 0, 1, ""unit_eft_dsh_yeti.peft"", ""unit_eft_dsh_yeti.png""]]]"
10414,Yeti (light),예티(빛),10400,10400,-1,[],4,"[0, 1, 1, 1, 1, 1, 1]",2,3,6,1,0,1,40,52,38,60,15,0,101,15,50,"[1404, 1409, 1414]",[],2,"[0, 1414]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 100, ""DASH_1""], [""ATK_1"", 1, 100, ""DASH_1""], [""BUFF"", 2, 1260]]","[""unit_mdl_yeti_hr.dat""]",[],0,1,110,105,100,100,0,0,"[1,3,2]",[],[],[],6,"[[3004, 1, 4]]","[[""DASH_1"", [-0.04, 0.08, -0.09, 0.19, 0.46, 0.38, 0.26, 0.35, 7.8, 12.9]]]",[],3.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 0, ""unit_eft_atk_yeti.peft"", ""unit_eft_atk_yeti_light.png""]], [""DASH_1"", [1, 1, 0, 1, ""unit_eft_dsh_yeti.peft"", ""unit_eft_dsh_yeti.png""]]]"
10415,Yeti (dark),예티(어둠),10400,10400,-1,[],5,"[0, 1, 1, 1, 1, 1, 1]",3,4,6,1,0,1,40,68,45,52,15,0,101,15,50,"[1405, 1410, 1415]","[2002, 0, 5, 1, 0.25]",2,"[0, 1415]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 100, ""DASH_1""], [""ATK_2"", 2, 600]]","[""unit_mdl_yeti_hr.dat""]",[],0,1,110,105,100,100,0,0,"[1,4,2]",[],[],[],6,"[[3005, 1, 4]]","[[""DASH_1"", [-0.04, 0.08, -0.08, 0.19, 0.46, 0.38, 0.26, 0.35, 7.8, 12.9]]]",[],3.5,"[0,0,0]","[[""ATK_1"", [1, 1, 0, 0, ""unit_eft_atk_yeti.peft"", ""unit_eft_atk_yeti_dark.png""]], [""DASH_1"", [1, 1, 0, 1, ""unit_eft_dsh_yeti.peft"", ""unit_eft_dsh_yeti.png""]]]"
10501,Harpy (water),하피(물),10500,10500,10511,"[[12001,15], [11001,10], [12006,10], [11006,5]]",1,"[0, 1, 1, 1, 1, 1, 1]",1,3,6,1,0,1,40,47,61,42,15,0,104,15,50,"[1601, 1606, 1611]",[],1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 4], [""ATK_3"", 3], [""DASH_1"", 8], [""BUFF"", 5], [""STUN"", 6], [""DAMAGE"", 7]]","[[""ATK_1"", 1, 160, ""DASH_1""], [""ATK_3"", 1, 170, ""DASH_1""], [""ATK_2"", 2, 640]]","[""unit_mdl_harpie.dat""]",[],0,1,100,110,60,100,0,-0.2,"[1,0,3]",[],[],[],6,"[[3001, 1, 3]]","[[""DASH_1"", [0.04, -0.85, -1.36, -2.10, -1.80, 8.95, 13.54, 13.16]]]",[],3.5,"[0,0,0]",[]
10502,Harpy (Bull),하피(불),10500,10500,10512,"[[12002,15], [11002,10], [12006,10], [11006,5]]",2,"[0, 1, 1, 1, 1, 1, 1]",1,3,6,1,0,1,40,41,70,39,15,0,102,15,50,"[1602, 1607]","[3001, 0, 2, 2, 0.3]",2,"[0, 1612]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 4], [""ATK_3"", 3], [""DASH_1"", 8], [""BUFF"", 5], [""STUN"", 6], [""DAMAGE"", 7]]","[[""ATK_1"", 1, 160, ""DASH_1""], [""ATK_3"", 1, 170, ""DASH_1""], [""ATK_2"", 2, 640]]","[""unit_mdl_harpie.dat""]",[],0,1,100,110,60,100,0,-0.2,"[1,1,3]",[],[],[],6,"[[3002, 1, 3]]","[[""DASH_1"", [0.04, -0.85, -1.36, -2.10, -1.80, 8.95, 13.54, 13.16]]]",[],3.5,"[0,0,0]",[]
10503,Harpy (wind),하피(바람),10500,10500,10513,"[[12003,15], [11003,10], [12006,10], [11006,5]]",3,"[0, 1, 1, 1, 1, 1, 1]",1,3,6,1,0,1,40,51,58,41,15,0,104,15,50,"[1603, 1608, 1613]",[],1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 4], [""ATK_3"", 3], [""DASH_1"", 8], [""BUFF"", 5], [""STUN"", 6], [""DAMAGE"", 7]]","[[""ATK_1"", 1, 160, ""DASH_1""], [""ATK_3"", 1, 170, ""DASH_1""], [""ATK_2"", 2, 640]]","[""unit_mdl_harpie.dat""]",[],0,1,100,110,60,100,0,-0.2,"[1,2,3]",[],[],[],6,"[[3003, 1, 3]]","[[""DASH_1"", [0.04, -0.85, -1.36, -2.10, -1.80, 8.95, 13.54, 13.16]]]",[],3.5,"[0,0,0]",[]
10504,Harpy (light),하피(빛),10500,10500,10514,"[[12004,15], [11004,10], [12006,10], [11006,5]]",4,"[0, 1, 1, 1, 1, 1, 1]",1,3,6,1,0,1,40,43,62,45,15,0,104,15,50,"[1604, 1609, 1614]",[],1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 4], [""ATK_3"", 3], [""DASH_1"", 8], [""BUFF"", 5], [""STUN"", 6], [""DAMAGE"", 7]]","[[""ATK_1"", 1, 160, ""DASH_1""], [""ATK_3"", 1, 170, ""DASH_1""], [""ATK_2"", 2, 640], [""BUFF"", 2, 0]]","[""unit_mdl_harpie.dat""]",[],0,1,100,110,60,100,0,-0.2,"[1,3,3]",[],[],[],6,"[[3004, 1, 3]]","[[""DASH_1"", [0.04, -0.85, -1.36, -2.10, -1.80, 8.95, 13.54, 13.16]]]",[],3.5,"[0,0,0]",[]
10505,Harpy (dark),하피(어둠),10500,10500,10515,"[[12005,15], [11005,10], [12006,10], [11006,5]]",5,"[0, 1, 1, 1, 1, 1, 1]",1,3,6,1,0,1,40,44,64,42,15,0,103,15,50,"[1605, 1610]","[3002, 0, 5, 2, 0.3]",2,"[0, 1615]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 4], [""ATK_3"", 3], [""DASH_1"", 8], [""BUFF"", 5], [""STUN"", 6], [""DAMAGE"", 7]]","[[""ATK_1"", 1, 160, ""DASH_1""], [""ATK_3"", 1, 170, ""DASH_1""], [""ATK_2"", 2, 640]]","[""unit_mdl_harpie.dat""]",[],0,1,100,110,60,100,0,-0.2,"[1,4,3]",[],[],[],6,"[[3005, 1, 3]]","[[""DASH_1"", [0.04, -0.85, -1.36, -2.10, -1.80, 8.95, 13.54, 13.16]]]",[],3.5,"[0,0,0]",[]
10511,Harpy (water),하피(물),10500,10500,-1,[],1,"[0, 1, 1, 1, 1, 1, 1]",1,4,6,1,0,1,40,52,67,46,40,0,105,15,50,"[1601, 1606, 1611]",[],1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 4], [""ATK_3"", 3], [""DASH_1"", 8], [""BUFF"", 5], [""STUN"", 6], [""DAMAGE"", 7]]","[[""ATK_1"", 1, 160, ""DASH_1""], [""ATK_3"", 1, 170, ""DASH_1""], [""ATK_2"", 2, 640]]","[""unit_mdl_harpie_hr.dat""]",[],0,1,100,110,60,100,0,-0.2,"[1,0,4]",[],[],[],6,"[[3001, 1, 3]]","[[""DASH_1"", [0.04, -0.85, -1.36, -2.10, -1.80, 8.95, 13.54, 13.16]]]",[],3.5,"[0,0,0]",[]
10512,Harpy (Bull),하피(불),10500,10500,-1,[],2,"[0, 1, 1, 1, 1, 1, 1]",1,4,6,1,0,1,40,42,81,42,15,0,103,15,50,"[1602, 1607, 1612]","[3001, 0, 2, 2, 0.3]",2,"[0, 1612]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 4], [""ATK_3"", 3], [""DASH_1"", 8], [""BUFF"", 5], [""STUN"", 6], [""DAMAGE"", 7]]","[[""ATK_1"", 1, 160, ""DASH_1""], [""ATK_3"", 1, 170, ""DASH_1""], [""ATK_2"", 2, 640]]","[""unit_mdl_harpie_hr.dat""]",[],0,1,100,110,60,100,0,-0.2,"[1,1,4]",[],[],[],6,"[[3002, 1, 3]]","[[""DASH_1"", [0.04, -0.85, -1.36, -2.10, -1.80, 8.95, 13.54, 13.16]]]",[],3.5,"[0,0,0]",[]
10513,Harpy (wind),하피(바람),10500,10500,-1,[],3,"[0, 1, 1, 1, 1, 1, 1]",1,4,6,1,0,1,40,50,67,48,15,25,105,15,50,"[1603, 1608, 1613]",[],1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 4], [""ATK_3"", 3], [""DASH_1"", 8], [""BUFF"", 5], [""STUN"", 6], [""DAMAGE"", 7]]","[[""ATK_1"", 1, 160, ""DASH_1""], [""ATK_3"", 1, 170, ""DASH_1""], [""ATK_2"", 2, 640]]","[""unit_mdl_harpie_hr.dat""]",[],0,1,100,110,60,100,0,-0.2,"[1,2,4]",[],[],[],6,"[[3003, 1, 3]]","[[""DASH_1"", [0.04, -0.85, -1.36, -2.10, -1.80, 8.95, 13.54, 13.16]]]",[],3.5,"[0,0,0]",[]
10514,Harpy (light),하피(빛),10500,10500,-1,[],4,"[0, 1, 1, 1, 1, 1, 1]",1,4,6,1,0,1,40,45,71,49,15,0,120,15,50,"[1604, 1609, 1614]",[],1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 4], [""ATK_3"", 3], [""DASH_1"", 8], [""BUFF"", 5], [""STUN"", 6], [""DAMAGE"", 7]]","[[""ATK_1"", 1, 160, ""DASH_1""], [""ATK_3"", 1, 170, ""DASH_1""], [""ATK_2"", 2, 640], [""BUFF"", 2, 0]]","[""unit_mdl_harpie_hr.dat""]",[],0,1,100,110,60,100,0,-0.2,"[1,3,4]",[],[],[],6,"[[3004, 1, 3]]","[[""DASH_1"", [0.04, -0.85, -1.36, -2.10, -1.80, 8.95, 13.54, 13.16]]]",[],3.5,"[0,0,0]",[]
10515,Harpy (dark),하피(어둠),10500,10500,-1,[],5,"[0, 1, 1, 1, 1, 1, 1]",1,4,6,1,0,1,40,46,73,46,15,0,104,15,50,"[1605, 1610, 1615]","[3002, 0, 5, 2, 0.3]",2,"[0, 1615]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 4], [""ATK_3"", 3], [""DASH_1"", 8], [""BUFF"", 5], [""STUN"", 6], [""DAMAGE"", 7]]","[[""ATK_1"", 1, 160, ""DASH_1""], [""ATK_3"", 1, 170, ""DASH_1""], [""ATK_2"", 2, 640]]","[""unit_mdl_harpie_hr.dat""]",[],0,1,100,110,60,100,0,-0.2,"[1,4,4]",[],[],[],6,"[[3005, 1, 3]]","[[""DASH_1"", [0.04, -0.85, -1.36, -2.10, -1.80, 8.95, 13.54, 13.16]]]",[],3.5,"[0,0,0]",[]
10601,Hell Hound (water),헬하운드(물),10600,10600,10611,"[[12001,2], [11001,15], [11006, 15]]",1,"[0, 1, 1, 1, 1, 1, 1]",1,2,6,1,0,1,40,41,56,38,15,0,114,15,50,"[1501, 1506]",[],2,"[0, 1511]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_1"", 1, 0, ""DASH_1""]]","[""unit_mdl_hellhound.dat""]",[],0,1,100,105,100,100,2,0,"[2,0,0]",[],[],[],6,"[[3001, 1, 3]]","[[""DASH_1"", [0.0, -0.3, -0.4, 3.6, 15.5, 16.5, 16.7, 16.9]]]",[],3,"[0,0,0]","[[""DASH_1"", [1, 1, 0, 1, ""unit_eft_dsh_hellhound.peft"", ""unit_eft_dsh_hellhound.png""]]]"
10602,Hell Hound (Bull),헬하운드(불),10600,10600,10612,"[[12002,2], [11002,15], [11006, 15]]",2,"[0, 1, 1, 1, 1, 1, 1]",1,2,6,1,0,1,40,38,62,35,15,0,109,15,50,"[1502, 1507]",[],2,"[0, 1512]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_1""]]","[""unit_mdl_hellhound.dat""]",[],0,1,100,105,100,100,2,0,"[2,1,0]",[],[],[],6,"[[3002, 1, 3]]","[[""DASH_1"", [0.0, -0.3, -0.4, 3.6, 15.5, 16.5, 16.7, 16.9]]]",[],3,"[0,0,0]","[[""DASH_1"", [1, 1, 0, 1, ""unit_eft_dsh_hellhound.peft"", ""unit_eft_dsh_hellhound.png""]]]"
10603,Hell Hound (wind),헬하운드(바람),10600,10600,10613,"[[12003,2], [11003,15], [11006, 15]]",3,"[0, 1, 1, 1, 1, 1, 1]",1,2,6,1,0,1,40,43,60,32,15,0,112,15,50,"[1503, 1508]",[],2,"[0, 1513]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_1""]]","[""unit_mdl_hellhound.dat""]",[],0,1,100,105,100,100,2,0,"[2,2,0]",[],[],[],6,"[[3003, 1, 3]]","[[""DASH_1"", [0.0, -0.3, -0.4, 3.6, 15.5, 16.5, 16.7, 16.9]]]",[],3,"[0,0,0]","[[""DASH_1"", [1, 1, 0, 1, ""unit_eft_dsh_hellhound.peft"", ""unit_eft_dsh_hellhound.png""]]]"
10604,Hell Hounds (light),헬하운드(빛),10600,10600,10614,"[[12004,2], [11004,15], [11006, 15]]",4,"[0, 1, 1, 1, 1, 1, 1]",1,2,6,1,0,1,40,45,56,34,15,0,110,15,50,"[1504, 1509]",[],2,"[0, 1514]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_2"", 1, 0, ""DASH_1""]]","[""unit_mdl_hellhound.dat""]",[],0,1,100,105,100,100,2,0,"[2,3,0]",[],[],[],6,"[[3004, 1, 3]]","[[""DASH_1"", [0.0, -0.3, -0.4, 3.6, 15.5, 16.5, 16.7, 16.9]]]",[],3,"[0,0,0]","[[""DASH_1"", [1, 1, 0, 1, ""unit_eft_dsh_hellhound.peft"", ""unit_eft_dsh_hellhound.png""]]]"
10605,Hell Hound (Dark),헬하운드(어둠),10600,10600,10615,"[[12005,2], [11005,15], [11006, 15]]",5,"[0, 1, 1, 1, 1, 1, 1]",1,3,6,1,0,1,40,38,69,43,15,0,112,15,50,"[1505, 1510, 1515]",[],1,"[0, 0]",1,1,0,"[[""WAITING"", 0], [""MOVE"", 1], [""ATK_1"", 2], [""ATK_2"", 3], [""DASH_1"", 7], [""BUFF"", 4], [""STUN"", 5], [""DAMAGE"", 6]]","[[""ATK_1"", 1, 0, ""DASH_1""], [""ATK_1"", 1, 0, ""DASH_1""]]","[""unit_mdl_hellhound.dat""]",[],0,1,100,105,100,100,2,0,"[2,4,0]",[],[],[],6,"[[3005, 1, 3]]","[[""DASH_1"", [0.0, -0.3, -0.4, 3.6, 15.5, 16.5, 16.7, 16.9]]]",[],3,"[0,0,0]","[[""DASH_1"", [1, 1, 0, 1, ""unit_eft_dsh_hellhound.peft"", ""unit_eft_dsh_hellhound.png""]]]"
